customer_id,salary_delay_days,salary_amount_variance,salary_frequency_irregular,savings_drawdown_rate_4w,savings_balance_trend_slope,emergency_fund_days,upi_lending_app_txn_count_30d,upi_lending_app_amount_30d,upi_lending_app_diversity,utility_payment_delay_avg,bill_payment_delay_max,discretionary_spend_pct_change,essential_spend_ratio,atm_withdrawal_spike_30d,has_loan,emi_to_income_ratio,loan_to_income_ratio,age,monthly_income,employment_type,city_tier,will_default_in_21_days
CUST00000290,-1,0.0,0,0.1304,2821.61,682.2,0,0.0,0,0.0,0.0,0.3341,0.5628,1.5,0,0.0,0.0,33,98419.39,SELF_EMPLOYED,TIER_3,0
CUST00000291,3,0.1409,0,-0.1167,-181.11,24.7,0,0.0,0,7.5,10.0,-0.3834,0.913,0.0,1,0.2129,2.6074,44,74750.18,SALARIED,TIER_3,0
CUST00000292,2,0.0326,0,0.0501,348.19,417.9,0,0.0,0,1.9,4.0,1.0467,0.6053,0.0,1,0.4137,0.5689,51,136630.32,SALARIED,TIER_1,1
CUST00000293,0,0.0066,0,0.1549,2003.66,588.1,0,0.0,0,0.0,0.0,-0.0148,0.0805,0.0,1,0.3216,0.2814,44,71724.22,SALARIED,TIER_2,0
CUST00000294,-1,0.0,0,0.1039,711.86,267.3,0,0.0,0,0.0,0.0,2.3267,0.5122,0.0,1,0.3364,0.2733,25,49815.48,GIG_WORKER,TIER_1,0
CUST00000295,0,0.014,0,-0.073,-783.29,190.7,1,15220.9,1,2.0,4.0,-0.0119,0.7639,0.0,0,0.0,0.0,47,94420.6,SALARIED,TIER_2,1
CUST00000296,1,0.007,0,-0.0246,-159.46,384.4,0,0.0,0,1.8,4.0,-0.5842,0.8328,0.0,1,0.256,0.384,37,88059.72,SALARIED,TIER_2,1
CUST00000297,0,0.012,0,-0.1463,-714.87,174.6,1,6526.98,1,1.8,4.0,0.9501,0.6522,0.0,1,0.1616,0.2323,39,83842.6,SALARIED,TIER_2,0
CUST00000298,0,0.0098,0,-0.0416,-417.15,138.4,1,20659.04,1,1.7,4.0,-0.2529,0.7558,0.5,1,0.4348,0.2989,43,108875.18,SALARIED,TIER_3,1
CUST00000299,0,0.0019,0,-0.0292,-473.64,388.9,0,0.0,0,0.0,0.0,0.0223,0.4666,0.0,1,0.3802,0.5941,44,79925.35,SALARIED,TIER_2,0
CUST00000300,0,0.0176,0,-0.0007,-221.23,193.7,0,0.0,0,0.0,0.0,0.9862,0.6088,0.0,0,0.0,0.0,40,85490.77,SALARIED,TIER_3,0
CUST00000301,-1,0.0,0,-0.0341,-404.4,613.7,0,0.0,0,2.1,4.0,1.3697,0.629,0.0,1,0.2912,0.1456,42,98090.16,BUSINESS,TIER_1,0
CUST00000302,0,0.0011,0,-0.0054,-597.16,275.3,0,0.0,0,0.0,0.0,-0.0322,0.7587,0.5,0,0.0,0.0,49,87151.76,SALARIED,TIER_1,0
CUST00000303,0,0.0098,0,-0.239,-807.12,24.7,2,28242.72,2,9.9,14.0,0.4985,0.8862,0.5,0,0.0,0.0,38,94499.07,SALARIED,TIER_2,1
CUST00000304,0,0.0103,0,-0.0279,99.5,666.0,0,0.0,0,2.6,4.0,-0.7057,0.8544,0.0,1,0.1793,0.4707,45,109785.44,SALARIED,TIER_3,1
CUST00000305,-1,0.0,0,-0.3337,-1361.4,26.9,0,0.0,0,8.6,11.0,-0.649,0.9094,3.5,1,0.4168,0.4429,46,131755.91,SELF_EMPLOYED,TIER_2,1
CUST00000306,0,0.0099,0,0.064,243.36,496.6,0,0.0,0,0.0,0.0,0.0414,0.4202,0.0,1,0.4161,0.3641,41,78794.02,SALARIED,TIER_2,0
CUST00000307,0,0.0009,0,0.0998,1764.38,422.2,0,0.0,0,0.0,0.0,-0.0338,0.6248,0.5,0,0.0,0.0,41,99700.82,SALARIED,TIER_3,0
CUST00000308,0,0.031,0,-0.2993,-610.52,9.9,1,17017.01,1,8.4,12.0,0.288,0.9112,4.5,1,0.4653,0.2908,39,78299.95,SALARIED,TIER_1,0
CUST00000309,-1,0.0,0,-0.0349,-11.66,99.3,2,45153.79,2,1.1,4.0,-0.5807,0.7475,0.0,1,0.3536,2.4311,45,142215.09,SELF_EMPLOYED,TIER_2,0
CUST00000310,0,0.027,0,-0.0693,-285.36,125.2,0,0.0,0,1.3,3.0,-0.5063,0.9355,0.5,1,0.542,0.5759,27,37060.58,SALARIED,TIER_1,0
CUST00000311,0,0.0005,0,0.014,291.7,494.5,0,0.0,0,0.0,0.0,0.8407,0.3437,0.0,1,0.2846,0.1779,37,83059.08,SALARIED,TIER_1,0
CUST00000312,0,0.0207,0,0.0113,159.91,193.4,0,0.0,0,1.3,3.0,0.0326,0.5731,0.0,1,0.23,0.3594,37,93714.02,SALARIED,TIER_2,0
CUST00000313,0,0.0112,0,0.0472,531.53,297.7,0,0.0,0,0.0,0.0,-0.2164,0.5038,0.0,1,0.1746,0.2509,25,54286.12,SALARIED,TIER_1,0
CUST00000314,0,0.0118,0,0.1934,2054.63,1151.8,0,0.0,0,0.0,0.0,-0.7956,0.8352,0.0,0,0.0,0.0,32,76314.53,SALARIED,TIER_1,0
CUST00000315,-1,0.0,0,-0.0579,-615.58,488.0,0,0.0,0,0.0,0.0,0.2973,0.2538,1.5,1,0.3783,0.331,44,239166.93,BUSINESS,TIER_2,0
CUST00000316,0,0.0147,0,-0.0235,63.87,155.9,1,8553.12,1,1.6,4.0,-0.4202,0.9151,0.0,1,0.1418,0.0886,39,73923.44,SALARIED,TIER_2,1
CUST00000317,0,0.041,0,-0.1846,-172.29,5.8,3,49517.89,3,10.4,14.0,-1.0,1.0,0.0,1,0.3423,0.5776,37,57896.83,SALARIED,TIER_2,1
CUST00000318,0,0.0008,0,0.0608,69.2,697.5,0,0.0,0,0.0,0.0,0.8973,0.6496,0.0,0,0.0,0.0,33,59966.01,SALARIED,TIER_3,0
CUST00000319,-1,0.0,0,0.0359,244.86,799.2,0,0.0,0,0.0,0.0,0.1815,0.5092,0.0,1,0.3463,0.5844,31,40316.94,SELF_EMPLOYED,TIER_3,0
CUST00000320,-1,0.0,0,-0.2499,-686.77,23.4,2,34244.68,1,8.6,14.0,1.2463,0.8514,0.0,1,0.2559,2.6065,46,91951.0,SELF_EMPLOYED,TIER_3,1
CUST00000321,-1,0.0,0,0.0022,-163.33,463.7,0,0.0,0,0.0,0.0,-0.5276,0.6772,0.5,1,0.2866,0.2508,36,83887.61,BUSINESS,TIER_2,0
CUST00000322,-1,0.0,0,0.0071,116.61,743.2,0,0.0,0,0.0,0.0,0.1489,0.5186,0.0,1,0.3381,0.4649,25,35059.34,GIG_WORKER,TIER_1,0
CUST00000323,0,0.0204,0,0.017,182.25,534.3,0,0.0,0,0.0,0.0,-0.0469,0.5023,0.5,1,0.4985,3.1779,36,61067.3,SALARIED,TIER_3,0
CUST00000324,0,0.0319,0,0.1268,2221.81,562.8,0,0.0,0,0.0,0.0,0.313,0.4728,0.5,1,0.261,0.2773,54,79887.72,SALARIED,TIER_2,0
CUST00000325,0,0.0139,0,-0.0837,-369.72,127.8,0,0.0,0,2.6,4.0,1.946,0.4593,0.0,1,0.2525,0.4103,38,63908.87,SALARIED,TIER_1,1
CUST00000326,0,0.0254,0,-0.0563,-557.77,316.7,0,0.0,0,0.0,0.0,0.0921,0.3761,1.5,1,0.2368,0.592,37,65345.54,SALARIED,TIER_3,0
CUST00000327,-1,0.0,0,0.0388,162.63,1136.3,0,0.0,0,0.0,0.0,-0.3922,0.4443,0.0,1,0.3542,0.155,48,100322.02,SELF_EMPLOYED,TIER_3,0
CUST00000328,0,0.0345,0,0.1248,1224.47,1108.5,0,0.0,0,0.0,0.0,-0.0408,0.5714,0.0,1,0.1697,0.3712,37,54989.12,SALARIED,TIER_1,0
CUST00000329,0,0.0005,0,-0.0025,411.81,676.0,0,0.0,0,0.0,0.0,-0.0561,0.6461,0.0,1,0.3838,3.55,25,61219.0,SALARIED,TIER_1,0
CUST00000330,0,0.0345,0,-0.049,-195.83,141.1,0,0.0,0,0.0,0.0,2.871,0.4783,1.5,0,0.0,0.0,39,64658.74,SALARIED,TIER_1,0
CUST00000331,0,0.0643,0,-0.3292,-679.39,16.4,1,14939.45,1,8.7,13.0,0.0,0.8964,0.0,1,0.4476,0.1958,29,70290.24,SALARIED,TIER_1,0
CUST00000332,1,0.0119,0,0.0177,-295.26,134.4,1,13315.65,1,1.2,3.0,2.805,0.743,0.0,0,0.0,0.0,38,95347.62,SALARIED,TIER_2,0
CUST00000333,0,0.0089,0,0.0643,999.64,367.7,0,0.0,0,0.0,0.0,0.5937,0.6325,2.0,1,0.2987,1.7177,38,73093.62,SALARIED,TIER_1,0
CUST00000334,0,0.0162,0,-0.0929,-770.52,268.2,0,0.0,0,1.3,4.0,-0.831,0.8002,1.5,1,0.3052,0.4578,47,116014.45,SALARIED,TIER_2,0
CUST00000335,0,0.0224,0,-0.0148,-296.48,375.2,0,0.0,0,0.0,0.0,-0.6129,0.7649,3.0,1,0.3363,3.2999,44,112841.41,SALARIED,TIER_2,0
CUST00000336,-1,0.0,0,-0.0013,-171.36,198.4,1,13885.92,1,2.3,4.0,-0.6041,0.9182,0.5,1,0.6823,0.2985,31,249015.67,BUSINESS,TIER_2,0
CUST00000337,0,0.0138,0,-0.0591,-108.88,402.7,0,0.0,0,0.0,0.0,-0.2966,0.3926,0.0,1,0.4918,3.3813,26,40840.11,SALARIED,TIER_1,0
CUST00000338,-1,0.0,0,0.0738,3473.35,643.3,0,0.0,0,0.0,0.0,-0.4086,0.6143,0.0,1,0.3336,2.0639,43,159077.33,BUSINESS,TIER_3,0
CUST00000339,1,0.0226,0,-0.0206,-312.42,89.4,2,36432.13,2,1.9,4.0,-0.3541,0.6705,0.5,0,0.0,0.0,36,84857.48,SALARIED,TIER_3,0
CUST00000340,0,0.0064,0,-0.0925,-504.28,65.2,1,16890.52,1,1.9,4.0,-0.4889,0.8828,2.0,1,0.2711,0.6608,30,73865.13,SALARIED,TIER_1,0
CUST00000341,0,0.0093,0,-0.0861,-467.34,88.3,1,17154.15,1,1.4,3.0,-0.5523,0.5657,2.0,0,0.0,0.0,45,87636.74,SALARIED,TIER_3,0
CUST00000342,-1,0.0,0,0.1019,1280.13,628.9,0,0.0,0,0.0,0.0,-0.5763,0.8287,0.0,0,0.0,0.0,37,68533.15,BUSINESS,TIER_3,0
CUST00000343,0,0.0122,0,0.1327,596.36,720.7,0,0.0,0,0.0,0.0,0.1909,0.5588,0.0,0,0.0,0.0,30,50637.06,SALARIED,TIER_2,0
CUST00000344,0,0.0125,0,0.0563,172.37,364.7,0,0.0,0,2.0,4.0,0.0,0.6014,0.0,0,0.0,0.0,49,83136.24,SALARIED,TIER_3,0
CUST00000345,0,0.111,0,-0.1809,-267.31,19.0,0,0.0,0,9.7,13.0,-0.5715,0.9031,0.5,1,0.2061,0.5281,28,44998.89,SALARIED,TIER_2,1
CUST00000346,0,0.0217,0,0.0438,272.76,457.3,0,0.0,0,0.0,0.0,11.2103,0.4405,0.0,0,0.0,0.0,23,40739.66,SALARIED,TIER_3,0
CUST00000347,5,0.0251,0,-0.3266,-457.21,25.6,1,13532.56,1,6.4,8.0,0.0479,0.6881,0.0,1,0.2801,0.5253,31,49993.63,SALARIED,TIER_2,1
CUST00000348,0,0.0246,0,0.0171,418.5,314.2,0,0.0,0,2.8,4.0,0.533,0.5213,0.5,1,0.1332,0.2664,51,93620.24,SALARIED,TIER_3,0
CUST00000349,-1,0.0,0,-0.0379,-371.52,515.8,0,0.0,0,0.0,0.0,0.3056,0.2512,0.0,1,0.7226,0.4968,46,124823.51,SELF_EMPLOYED,TIER_2,0
CUST00000350,-1,0.0,0,-0.1537,-254.79,26.2,0,0.0,0,8.5,12.0,0.0,0.9334,0.5,1,0.1808,0.4407,22,38713.84,GIG_WORKER,TIER_2,1
CUST00000351,0,0.0258,0,0.0567,686.03,417.4,0,0.0,0,0.0,0.0,-0.5813,0.6865,0.0,1,0.4182,0.5489,31,53676.27,SALARIED,TIER_1,0
CUST00000352,-1,0.0,0,-0.031,-636.78,1138.0,0,0.0,0,0.0,0.0,-0.4702,0.3305,0.0,1,0.5196,0.4547,49,107059.41,SELF_EMPLOYED,TIER_3,0
CUST00000353,-1,0.0,0,0.0666,4918.42,2089.8,0,0.0,0,0.0,0.0,-0.0918,0.3686,0.0,0,0.0,0.0,39,213271.77,BUSINESS,TIER_3,0
CUST00000354,-1,0.0,0,-0.2615,-317.33,6.0,0,0.0,0,9.0,14.0,-0.3757,0.8556,5.0,1,0.2592,1.6524,28,42273.85,SELF_EMPLOYED,TIER_1,0
CUST00000355,0,0.0247,0,-0.3334,-620.13,27.8,0,0.0,0,9.6,14.0,0.9011,0.899,0.0,1,0.1369,0.3252,39,69523.84,SALARIED,TIER_2,0
CUST00000356,-1,0.0,0,-0.0107,-1046.09,993.8,0,0.0,0,0.0,0.0,-0.2069,0.4613,0.0,0,0.0,0.0,43,145274.59,BUSINESS,TIER_1,0
CUST00000357,0,0.0071,0,-0.2356,-369.57,19.7,1,8493.02,1,10.0,14.0,0.0,0.9073,0.0,0,0.0,0.0,33,46831.23,SALARIED,TIER_1,1
CUST00000358,-1,0.0,0,-0.0235,-253.12,227.6,0,0.0,0,0.0,0.0,0.6627,0.1069,2.0,0,0.0,0.0,25,42369.06,GIG_WORKER,TIER_1,0
CUST00000359,-1,0.0,0,-0.0568,-121.7,125.8,0,0.0,0,1.9,4.0,1.6844,0.6913,0.0,0,0.0,0.0,46,41255.98,SELF_EMPLOYED,TIER_2,0
CUST00000360,-1,0.0,0,0.0217,275.91,182.3,1,10510.05,1,2.3,4.0,0.8936,0.646,0.0,0,0.0,0.0,44,98771.96,SELF_EMPLOYED,TIER_2,0
CUST00000361,-1,0.0,0,0.105,2862.89,993.1,0,0.0,0,0.0,0.0,-0.2824,0.6165,0.0,1,0.1873,0.3512,28,100797.78,SELF_EMPLOYED,TIER_1,0
CUST00000362,0,0.0262,0,-0.0169,-275.81,626.6,0,0.0,0,0.0,0.0,0.3519,0.588,0.0,0,0.0,0.0,36,86403.72,SALARIED,TIER_2,0
CUST00000363,0,0.0212,0,-0.0099,486.35,614.2,0,0.0,0,0.0,0.0,-0.7274,0.804,0.0,0,0.0,0.0,36,80124.28,SALARIED,TIER_1,0
CUST00000364,-1,0.0,0,-0.1964,-974.99,88.1,0,0.0,0,9.1,12.0,-0.8027,0.9478,0.0,0,0.0,0.0,46,141802.64,BUSINESS,TIER_3,0
CUST00000365,0,0.0198,0,-0.0123,230.61,495.2,0,0.0,0,1.3,3.0,-0.3084,0.7649,0.0,0,0.0,0.0,37,67126.76,SALARIED,TIER_1,1
CUST00000366,-1,0.0,0,-0.1628,-1393.14,210.3,0,0.0,0,2.1,4.0,-0.0617,0.7502,1.0,0,0.0,0.0,38,126379.57,SELF_EMPLOYED,TIER_2,0
CUST00000367,2,0.0426,0,-0.2611,-542.79,23.5,1,8724.21,1,10.5,14.0,-0.2524,0.9735,0.0,1,0.1395,2.0309,45,94210.35,SALARIED,TIER_1,1
CUST00000368,0,0.0126,0,-0.1052,-307.55,103.6,0,0.0,0,2.1,4.0,1.6724,0.641,0.0,1,0.4516,0.4799,25,38667.44,SALARIED,TIER_2,0
CUST00000369,0,0.1139,0,-0.3025,-525.89,16.7,1,13374.15,1,8.5,13.0,1.1174,0.8887,0.0,1,0.2398,1.4088,31,67990.8,SALARIED,TIER_1,1
CUST00000370,0,0.0415,0,0.012,-15.05,558.1,0,0.0,0,0.0,0.0,-0.571,0.5688,0.0,0,0.0,0.0,37,80376.02,SALARIED,TIER_2,0
CUST00000371,0,0.0119,0,0.0767,2049.35,1265.6,0,0.0,0,0.0,0.0,-0.2821,0.7859,0.0,0,0.0,0.0,43,97823.82,SALARIED,TIER_2,0
CUST00000372,0,0.0045,0,-0.0368,-502.37,1142.8,0,0.0,0,0.0,0.0,-0.8354,0.5993,0.0,1,0.5268,0.4609,40,64494.98,SALARIED,TIER_3,0
CUST00000373,0,0.0162,0,0.0008,-102.28,704.0,0,0.0,0,1.9,4.0,-0.1772,0.449,0.0,1,0.3592,0.2245,36,68399.49,SALARIED,TIER_1,0
CUST00000374,-1,0.0,0,0.0339,371.08,470.5,0,0.0,0,0.0,0.0,0.061,0.5162,0.5,1,0.4708,3.3547,26,107897.39,SELF_EMPLOYED,TIER_2,0
CUST00000375,-1,0.0,0,0.1801,3008.44,758.2,0,0.0,0,0.0,0.0,0.1674,0.4871,2.0,0,0.0,0.0,42,142463.98,BUSINESS,TIER_1,0
CUST00000376,-1,0.0,0,-0.139,-468.14,89.4,1,11518.91,1,2.9,4.0,-0.5329,0.6534,1.0,1,0.342,1.9239,34,62442.71,SELF_EMPLOYED,TIER_2,0
CUST00000377,0,0.0286,0,-0.1013,-266.67,392.4,0,0.0,0,0.0,0.0,-0.1321,0.7414,0.0,1,0.4238,0.3973,29,41344.65,SALARIED,TIER_2,0
CUST00000378,0,0.032,0,-0.1025,-178.63,14.1,1,10703.98,1,8.0,14.0,-0.2231,0.9432,0.5,0,0.0,0.0,26,61037.43,SALARIED,TIER_1,1
CUST00000379,-1,0.0,0,0.0847,2015.59,838.2,0,0.0,0,0.0,0.0,-0.2285,0.652,0.0,1,0.2199,2.6935,53,121170.91,SELF_EMPLOYED,TIER_2,0
CUST00000380,0,0.022,0,-0.0735,-413.99,160.2,0,0.0,0,1.6,3.0,-0.0939,0.6202,0.5,1,0.196,0.294,47,119479.0,SALARIED,TIER_3,0
CUST00000381,0,0.0231,0,0.0449,452.47,438.6,0,0.0,0,0.0,0.0,0.261,0.5171,0.0,1,0.3909,4.7147,35,78923.18,SALARIED,TIER_2,0
CUST00000382,0,0.0215,0,0.0645,1538.6,602.7,0,0.0,0,0.0,0.0,1.2441,0.5571,0.5,1,0.6183,0.657,43,103916.77,SALARIED,TIER_2,0
CUST00000383,-1,0.0,0,0.0401,437.59,344.8,0,0.0,0,0.0,0.0,1.9937,0.3006,2.0,0,0.0,0.0,37,80024.71,BUSINESS,TIER_3,0
CUST00000384,-1,0.0,0,-0.2268,-475.17,9.5,3,64175.83,3,9.2,14.0,-0.3046,0.9629,0.0,1,0.6682,0.2923,30,119262.21,SELF_EMPLOYED,TIER_3,1
CUST00000385,0,0.0985,0,-0.1739,-318.98,12.1,1,10985.81,1,9.2,14.0,-0.3657,0.8658,4.0,0,0.0,0.0,43,90466.35,SALARIED,TIER_1,1
CUST00000386,-1,0.0,0,0.1082,2496.06,1578.9,0,0.0,0,0.0,0.0,-0.0694,0.4264,0.0,1,0.7043,0.3961,31,122081.08,BUSINESS,TIER_1,0
CUST00000387,4,0.0675,0,-0.139,-314.4,19.5,3,33045.0,2,8.1,12.0,-0.188,0.9499,0.0,0,0.0,0.0,47,117317.84,SALARIED,TIER_1,1
CUST00000388,-1,0.0,0,0.0659,973.51,1004.0,0,0.0,0,0.0,0.0,0.175,0.1234,0.0,1,0.3038,0.1899,26,88313.17,SELF_EMPLOYED,TIER_2,0
CUST00000389,0,0.0255,0,-0.0582,-199.95,478.1,0,0.0,0,0.0,0.0,3.0616,0.307,0.5,1,0.2432,0.2584,32,60539.93,SALARIED,TIER_2,0
CUST00000390,0,0.0311,0,0.0657,651.04,1045.3,0,0.0,0,0.0,0.0,0.8418,0.161,0.0,1,0.1986,0.1613,31,43109.68,SALARIED,TIER_1,0
CUST00000391,0,0.0147,0,0.0738,1174.45,330.4,0,0.0,0,0.0,0.0,1.026,0.4982,0.0,0,0.0,0.0,45,76814.41,SALARIED,TIER_1,0
CUST00000392,-1,0.0,0,0.0792,42.11,356.6,0,0.0,0,0.0,0.0,1.4516,0.5604,0.0,0,0.0,0.0,26,39515.75,GIG_WORKER,TIER_3,0
CUST00000393,0,0.0259,0,0.0373,19.25,129.2,1,15985.62,1,2.4,4.0,-0.0678,0.3626,0.0,0,0.0,0.0,27,48976.68,SALARIED,TIER_3,0
CUST00000394,-1,0.0,0,0.1499,2449.75,370.7,0,0.0,0,0.0,0.0,5.7349,0.6018,1.5,1,0.3042,3.8788,42,143428.16,BUSINESS,TIER_3,0
CUST00000395,0,0.0361,0,0.1147,1094.26,519.5,0,0.0,0,0.0,0.0,0.0493,0.6645,0.0,1,0.1802,0.1352,34,64515.92,SALARIED,TIER_1,0
CUST00000396,0,0.0484,0,-0.3473,-368.9,4.9,2,26326.26,1,10.5,13.0,-0.8602,0.962,3.5,0,0.0,0.0,40,92317.67,SALARIED,TIER_3,1
CUST00000397,1,0.0118,0,-0.0422,-449.83,69.5,1,12959.28,1,1.2,4.0,-0.0141,0.8312,2.0,0,0.0,0.0,47,75579.49,SALARIED,TIER_1,0
CUST00000398,0,0.003,0,-0.1433,-511.88,32.6,2,34000.07,2,8.5,14.0,-0.4166,0.9433,0.0,1,0.3615,3.4794,48,94553.12,SALARIED,TIER_2,1
CUST00000399,-1,0.0,0,-0.0256,303.79,256.7,0,0.0,0,0.0,0.0,0.5892,0.6077,2.0,0,0.0,0.0,45,72647.3,BUSINESS,TIER_2,0
CUST00000400,-1,0.0,0,-0.0017,13.04,653.5,0,0.0,0,0.0,0.0,1.5427,0.4433,0.0,0,0.0,0.0,41,68139.14,BUSINESS,TIER_2,0
CUST00000401,0,0.0259,0,-0.0066,-79.42,677.1,0,0.0,0,0.0,0.0,-0.3003,0.5629,0.0,1,0.4104,2.8984,40,92720.07,SALARIED,TIER_2,0
CUST00000402,2,0.0573,0,-0.2097,-228.13,6.5,2,31559.79,2,8.0,14.0,-1.0,1.0,4.0,1,0.3988,0.8973,30,63362.0,SALARIED,TIER_1,0
CUST00000403,0,0.1299,0,-0.2057,-164.5,5.5,5,56227.54,3,10.2,13.0,0.0,0.9522,0.0,1,0.2851,1.9423,28,59888.88,SALARIED,TIER_3,1
CUST00000404,0,0.0035,0,-0.0418,-230.64,218.8,0,0.0,0,0.0,0.0,1.1191,0.6793,0.0,1,0.196,0.1348,22,49815.03,SALARIED,TIER_2,0
CUST00000405,-1,0.0,0,0.0829,4958.92,1425.4,0,0.0,0,0.0,0.0,0.4849,0.4079,0.0,0,0.0,0.0,49,162912.82,BUSINESS,TIER_3,0
CUST00000406,0,0.0205,0,-0.1772,-677.85,24.7,2,34891.45,2,9.7,13.0,2.6499,0.808,4.5,0,0.0,0.0,52,92059.79,SALARIED,TIER_1,1
CUST00000407,0,0.0411,0,0.1496,1630.82,667.1,0,0.0,0,0.0,0.0,-0.3045,0.4329,0.5,0,0.0,0.0,37,58081.1,SALARIED,TIER_2,0
CUST00000408,0,0.013,0,-0.0499,-787.75,617.1,0,0.0,0,0.0,0.0,-0.3991,0.6079,0.0,0,0.0,0.0,34,78102.02,SALARIED,TIER_1,0
CUST00000409,0,0.0304,0,-0.1525,-149.38,19.6,1,8259.14,1,9.4,14.0,0.0,1.0,0.0,1,0.4164,0.5986,23,36454.05,SALARIED,TIER_2,1
CUST00000410,0,0.0513,0,-0.2454,-300.46,12.1,1,16593.93,1,8.1,13.0,0.0,0.8811,1.0,1,0.2794,2.6368,27,50615.69,SALARIED,TIER_1,1
CUST00000411,0,0.0456,0,0.0795,465.98,433.1,0,0.0,0,0.0,0.0,2.1452,0.3083,0.0,1,0.1778,0.3667,40,72854.46,SALARIED,TIER_3,0
CUST00000412,2,0.0253,0,-0.0262,-376.89,102.8,1,17724.43,1,1.8,4.0,0.1621,0.6779,0.0,1,0.3261,0.2446,27,59562.15,SALARIED,TIER_3,0
CUST00000413,-1,0.0,0,-0.1115,-1123.87,182.3,1,7316.04,1,2.3,4.0,-0.8206,0.9507,0.0,0,0.0,0.0,40,149739.11,SELF_EMPLOYED,TIER_1,1
CUST00000414,0,0.0024,0,-0.0132,-130.51,82.4,0,0.0,0,2.0,4.0,0.9,0.8009,1.0,0,0.0,0.0,32,56019.56,SALARIED,TIER_1,1
CUST00000415,1,0.0293,0,0.0321,20.64,181.3,0,0.0,0,2.1,4.0,0.0,0.5147,0.5,1,0.4556,0.3701,49,71533.07,SALARIED,TIER_3,0
CUST00000416,0,0.1143,0,-0.2922,-757.67,14.1,1,24076.93,1,7.7,12.0,0.0,0.946,0.0,1,0.3567,3.4556,35,79005.85,SALARIED,TIER_1,0
CUST00000417,0,0.0328,0,-0.0466,-364.28,128.1,1,12220.19,1,1.9,4.0,-0.224,0.4157,1.0,1,0.4183,0.5752,42,93236.31,SALARIED,TIER_2,0
CUST00000418,0,0.0276,0,0.0483,448.74,644.3,0,0.0,0,0.0,0.0,-0.4245,0.5102,0.0,0,0.0,0.0,36,80158.08,SALARIED,TIER_2,0
CUST00000419,0,0.0231,0,-0.1143,-706.94,138.9,0,0.0,0,3.0,4.0,-0.4608,0.8406,0.5,1,0.4728,0.7092,32,65355.48,SALARIED,TIER_2,0
CUST00000420,0,0.0156,0,-0.0206,-96.88,320.1,0,0.0,0,0.0,0.0,-0.1034,0.513,0.0,0,0.0,0.0,28,68813.69,SALARIED,TIER_1,0
CUST00000421,-1,0.0,0,0.1676,3474.99,405.0,0,0.0,0,0.0,0.0,-0.186,0.6226,2.0,1,0.2751,1.6678,33,145701.22,SELF_EMPLOYED,TIER_2,1
CUST00000422,-1,0.0,0,0.0257,1127.0,709.5,0,0.0,0,0.0,0.0,-0.0108,0.5531,0.0,1,0.1803,0.0789,30,170806.25,BUSINESS,TIER_2,0
CUST00000423,-1,0.0,0,0.1199,1465.42,425.1,0,0.0,0,0.0,0.0,0.5742,0.6462,0.5,1,0.1581,0.4151,31,112495.0,SELF_EMPLOYED,TIER_1,0
CUST00000424,0,0.0032,0,0.069,1323.99,1338.9,0,0.0,0,0.0,0.0,-0.6937,0.6623,0.5,0,0.0,0.0,47,80865.51,SALARIED,TIER_2,0
CUST00000425,0,0.0063,0,0.0516,1510.94,582.4,0,0.0,0,0.0,0.0,0.7218,0.3136,1.5,0,0.0,0.0,44,117136.48,SALARIED,TIER_3,0
CUST00000426,0,0.0302,0,-0.1558,-328.89,20.9,1,21066.82,1,9.1,14.0,-0.0959,0.9039,1.5,1,0.3732,0.5365,32,54339.64,SALARIED,TIER_1,1
CUST00000427,0,0.0545,0,-0.2945,-652.24,17.5,2,30100.37,1,7.9,13.0,0.2564,0.8578,0.0,1,0.3055,0.7065,57,84639.9,SALARIED,TIER_1,0
CUST00000428,0,0.0131,0,-0.033,81.94,244.6,0,0.0,0,0.0,0.0,-0.6751,0.5446,0.0,1,0.4785,0.8674,33,59777.26,SALARIED,TIER_2,0
CUST00000429,-1,0.0,0,0.0602,44.25,788.1,0,0.0,0,0.0,0.0,0.1997,0.427,0.0,1,0.3954,0.2718,44,57041.78,SELF_EMPLOYED,TIER_1,0
CUST00000430,0,0.0129,0,0.0213,1011.55,657.9,0,0.0,0,0.0,0.0,0.3624,0.534,0.5,1,0.4541,0.1987,35,82129.74,SALARIED,TIER_1,0
CUST00000431,-1,0.0,0,0.0592,133.34,88.6,1,20555.22,1,2.0,4.0,-0.5598,0.8562,0.5,1,0.2145,1.9839,30,71011.09,SELF_EMPLOYED,TIER_1,1
CUST00000432,-1,0.0,0,-0.0463,-178.02,210.2,0,0.0,0,0.0,0.0,-0.2645,0.6337,0.5,0,0.0,0.0,32,74526.3,SELF_EMPLOYED,TIER_2,0
CUST00000433,0,0.0144,0,-0.0259,-352.18,663.8,0,0.0,0,0.0,0.0,-0.0434,0.4889,0.0,1,0.3122,0.7024,30,58049.56,SALARIED,TIER_3,0
CUST00000434,-1,0.0,0,-0.1511,-278.32,13.4,1,24293.37,1,9.4,12.0,0.0315,0.8915,2.5,1,0.5825,2.6938,30,53860.22,SELF_EMPLOYED,TIER_1,1
CUST00000435,-1,0.0,0,-0.0516,-512.17,383.1,0,0.0,0,2.2,4.0,5.3454,0.6427,0.0,1,0.5003,0.4065,31,84305.34,SELF_EMPLOYED,TIER_3,0
